,site_eui
70510,88.86610443
70511,77.1909338
70512,159.89914280000005
70513,124.0683533
70514,69.67235442
70515,92.10502078
70516,41.42770137
70517,63.73973572
70518,42.52493164
70519,33.8375277
70520,55.38248163
70521,230.3738962
70522,65.02334255
70523,178.2453968
70524,55.33167599
70525,70.57915616
70526,61.17536115
70527,9.200049876
70528,36.04973942
70529,162.3485333
70530,90.54866963
70531,98.11187254
70532,136.479375
70533,7.784632874
70534,27.46264537
70535,79.55935799999997
70536,65.51209418
70537,204.0708728
70538,48.3016831
70539,32.58899707
70540,24.61492466
70541,27.40932087
70542,41.54759245
70543,25.64014522
70544,29.344013300000004
70545,68.17393858
70546,27.93204442
70547,27.36879285
70548,18.22109483
70549,20.9547802
70550,22.52111468
70551,69.60818975
70552,145.8146438
70553,38.38632046
70554,302.6307996000001
70555,13.14190382
70556,30.15245607
70557,26.92251672
70558,45.74991979
70559,46.83690317
70560,70.11988628
70561,21.74140864
70562,36.21323419
70563,44.55268059
70564,20.94504057
70565,35.16764587
70566,66.61920765
70567,48.46685928
70568,17.38503354
70569,19.5501886
70570,38.47856153
70571,31.73148628
70572,43.76027894
70573,25.7971577
70574,52.30938888
70575,47.25721864
70576,73.06383157
70577,73.98245928
70578,15.80058985
70579,28.44211654
70580,75.41380773
70581,57.70609574
70582,61.33577578
70583,23.48832129
70584,26.72061772
70585,30.35649294
70586,37.34636296
70587,28.85500232
70588,17.06614503
70589,29.82289198
70590,21.32433909
70591,62.6054253
70592,33.59317669
70593,22.0440619
70594,32.11999927
70595,8.734467491
70596,33.77718031
70597,104.2419197
70598,34.86610906
70599,28.13894599
70600,50.52435106
70601,77.97944105
70602,29.63528894
70603,65.27791201
70604,77.96103751
70605,31.10606587
70606,50.3365804
70607,32.44770314
70608,2.350845093
70609,27.75234579
70610,48.4520938
70611,30.59943135
70612,41.84479961
70613,64.17827343
70614,26.28948286
70615,20.88995676
70616,4.487249564
70617,34.46176841
70618,24.74305876
70619,24.18715074
70620,39.86679469
70621,29.91759414
70622,28.50174319
70623,22.07471949
70624,14.47244541
70625,38.40442771
70626,45.75321338
70627,126.5629789
70628,39.97273957
70629,16.74395685
70630,40.60461973
70631,42.90629894
70632,17.61385907
70633,49.13521936
70634,41.16777193
70635,2.9249383260000004
70636,24.74912771
70637,46.16557743
70638,26.17353537
70639,25.98175142
70640,26.51453514
70641,56.39403162
70642,14.19099995
70643,30.40853127
70644,47.55390548
70645,71.38939388
70646,37.70969732
70647,61.81142121
70648,22.89303241
70649,25.35438732
70650,53.87399074
70651,32.61637537
70652,49.03923816
70653,27.68239294
70654,32.799788
70655,32.44821162
70656,76.45783832
70657,64.56638669
70658,18.81029859
70659,28.86609233
70660,67.48923433
70661,44.88159918
70662,32.16776774
70663,48.04330409
70664,34.85783533
70665,22.38111656
70666,47.34895329
70667,72.21169964
70668,29.18184036
70669,68.01258537
70670,33.37534243
70671,82.44849323
70672,112.8061028
70673,35.1384924
70674,62.06203627
70675,51.48601226
70676,49.08900576
70677,125.0439672
70678,36.75642798
70679,31.35302399
70680,78.05866718
70681,32.05455151
70682,31.67062222
70683,92.02926359
70684,22.3653796
70685,102.2401253
70686,27.16083253
70687,40.55700518
70688,44.13046816
70689,8.801473547
70690,42.41109548
70691,37.68736598
70692,121.1619425
70693,32.66772461
70694,34.56962918
70695,85.90825159
70696,28.79566305
70697,55.08027208
70698,51.72915779
70699,27.64705039
70700,29.62469972
70701,64.53598483
70702,9.233922897
70703,47.59740454
70704,42.23114515
70705,49.54977949
70706,22.4615013
70707,43.90021205
70708,87.03018022
70709,29.97765173
70710,28.47259185
70711,37.37428254
70712,9.902090587
70713,40.76004763
70714,34.90481355
70715,19.31465537
70716,59.68155567
70717,146.09416480000004
70718,129.5248675
70719,127.3460209
70720,78.40406913
70721,34.70930803
70722,31.54478871
70723,231.5986125
70724,24.90512248
70725,24.97044360000001
70726,21.69421171
70727,27.18727117
70728,27.34700731
70729,10.78163568
70730,25.21874389
70731,34.71905832
70732,57.82602575
70733,30.12358342
70734,30.44925902
70735,36.8934636
70736,45.99166463
70737,82.10310414
70738,31.53514756
70739,29.01487639
70740,53.4692069
70741,13.40138654
70742,62.53931128
70743,43.46856194
70744,130.5462459
70745,77.38115438
70746,83.16567223
70747,30.4188204
70748,82.86439533
70749,196.7494293
70750,128.94700490000002
70751,138.8073541
70752,81.65542187
70753,90.35972194
70754,46.56258162
70755,45.007774100000006
70756,60.49273413
70757,99.19252984
70758,75.73188831
70759,63.84251781
70760,36.36459291
70761,117.2555653
70762,53.05299692
70763,56.10918813
70764,62.90793957
70765,94.75692732
70766,51.5381232
70767,94.80069559999998
70768,107.9594664
70769,30.75941771
70770,71.68744597
70771,47.28829607
70772,65.57144921
70773,51.73682953
70774,130.0598454
70775,158.493622
70776,71.92645735
70777,59.84347339
70778,663.3571188999998
70779,134.3218856
70780,49.37567734
70781,42.14071179
70782,32.77937747
70783,44.79294719
70784,37.19629799
70785,54.74034613
70786,18.6843652
70787,32.54361113
70788,46.34776521
70789,23.86311296
70790,14.19468289
70791,26.76745555
70792,38.28760823
70793,185.8668796
70794,89.95251301
70795,27.40296607
70796,97.60176686
70797,25.00929684
70798,18.38690397
70799,37.95930229
70800,54.32233476
70801,69.95561106
70802,40.93182539
70803,26.32504852
70804,31.41640142
70805,25.45412047
70806,21.78986116
70807,15.77827419
70808,55.32570005
70809,14.60634867
70810,47.17516357
70811,70.19104566
70812,59.69134011
70813,97.11440003
70814,67.36435921
70815,47.99900101
70816,24.47478113
70817,46.16259313
70818,60.3869918
70819,35.58186623
70820,39.63008692
70821,19.76110405
70822,30.96132631
70823,35.63262522
70824,600.0213047999998
70825,16.44275713
70826,26.10138366
70827,42.24077917
70828,18.80723948
70829,29.04791569
70830,56.03526886
70831,25.79110797
70832,80.45838106
70833,46.02825452
70834,85.20601498
70835,25.29508502
70836,28.4363339
70837,50.95220999
70838,30.30401856
70839,44.97295552
70840,36.04742007
70841,66.42681207
70842,59.5398464
70843,43.10178012
70844,58.57341822
70845,200.3260509
70846,44.66089043
70847,45.56491042
70848,27.69381677
70849,45.158571
70850,36.45057636
70851,64.95902613
70852,56.57812581
70853,40.34561949
70854,73.49280538
70855,25.39229965
70856,49.78984062
70857,79.11924946
70858,15.63337659
70859,43.0800599
70860,57.80053233
70861,75.5939949
70862,75.71913935
70863,33.38278791
70864,42.06633705
70865,38.979661
70866,66.24359404
70867,56.11494392
70868,52.87027766
70869,76.89137338
70870,39.7324867
70871,39.12537482
70872,32.34011411
70873,20.27333728
70874,35.52919189
70875,29.96991864
70876,40.6912148
70877,73.42401222
70878,80.62518338
70879,12.27538237
70880,63.02663815
70881,29.66059255
70882,25.6807277
70883,21.085523
70884,48.34088292
70885,35.56252701
70886,51.357227
70887,26.54302687
70888,34.31077029
70889,59.11691305
70890,36.45951711
70891,23.73342804
70892,51.63747982
70893,94.66189139
70894,45.94009903
70895,37.65730977
70896,62.47417972
70897,45.15136589
70898,24.42404401
70899,61.76584465
70900,36.86500159
70901,40.73896133
70902,93.23724176
70903,34.6921541
70904,58.96585422
70905,76.29719502
70906,36.92654468
70907,34.65083883
70908,35.74632592
70909,35.86809167
70910,32.65215276
70911,74.16086935
70912,51.66638876
70913,72.92284817
70914,586.8647637
70915,92.44058713
70916,34.65403588
70917,29.85489322
70918,30.08330443
70919,28.52429584
70920,24.4603267
70921,21.46082498
70922,27.27016058
70923,60.63645468
70924,28.54994486
70925,70.64070334
70926,58.09781008
70927,68.25944067
70928,67.60965043
70929,62.78075479
70930,79.09026322
70931,68.56383011
70932,50.61688622
70933,67.76962748
70934,59.4627649
70935,95.45653538
70936,146.7835604
70937,14.21082035
70938,70.03014179
70939,40.67178764
70940,63.31445753
70941,295.9114667
70942,780.0474311
70943,125.8291908
70944,107.4871803
70945,51.25017292
70946,65.13170521
70947,63.81524223
70948,170.599948
70949,49.22493008
70950,209.5368708
70951,310.4871705
70952,60.68202713
70953,45.86158399
70954,23.93926118
70955,86.76971024
70956,89.65814515
70957,254.1854567
70958,248.808511
70959,54.20038189
70960,44.96556298
70961,39.40527865
70962,247.3553455
70963,146.70453380000004
70964,54.27259676
70965,231.2988515
70966,170.2860085
70967,52.57276171
70968,67.72629048
70969,23.5283584
70970,45.74430076
70971,96.33433681
70972,47.23603232
70973,69.58178388
70974,66.89310083
70975,111.8629587
70976,72.65825107
70977,148.78887619999998
70978,52.29031625
70979,165.72637949999995
70980,70.12504368
70981,108.9196873
70982,55.30418155
70983,55.58259429
70984,137.52409730000002
70985,103.5011932
70986,22.51020135
70987,31.80077969
70988,87.92298482
70989,14.73184902
70990,36.59887585
70991,27.50609448
70992,22.29816424
70993,20.71285363
70994,36.86621082
70995,14.74128183
70996,17.91997849
70997,64.32753947
70998,62.09356569
70999,8.878675746
71000,27.17445287
71001,360.6738583
71002,24.72693451
71003,31.24980901
71004,38.7410074
71005,43.48299508
71006,49.86954019
71007,58.65726019
71008,54.76525329999999
71009,27.23689567
71010,31.66095176
71011,30.300462300000003
71012,67.48408738
71013,50.29736719
71014,42.37256028
71015,60.78044379999999
71016,94.02570543
71017,40.32024111
71018,26.33411999
71019,38.84065391
71020,107.993684
71021,14.03175405
71022,85.44797153
71023,33.64785128
71024,19.70295326
71025,29.47086473
71026,41.37353694
71027,46.66877962
71028,52.01302051
71029,56.11154413
71030,97.83252409
71031,53.41421942
71032,48.08499767
71033,193.2182937
71034,149.9713729
71035,28.99655387
71036,33.46765015
71037,115.4025621
71038,82.67724184
71039,196.9965673
71040,561.0158799
71041,60.67707516
71042,55.52003809
71043,56.40080713
71044,271.74284930000005
71045,246.0784554
71046,64.71256650000001
71047,28.58783296
71048,28.31137998
71049,21.56575966
71050,58.22584856
71051,66.17397192
71052,73.11251994
71053,38.38215206
71054,33.41802835
71055,32.38395048
71056,123.3420007
71057,32.97618675
71058,25.79023477
71059,61.3503803
71060,38.80595448
71061,33.31032051
71062,19.248932
71063,30.24114016
71064,30.75813741
71065,34.84604168
71066,20.92043704
71067,51.21883641
71068,19.51571845
71069,30.20611274
71070,174.6563173
71071,27.95951830000001
71072,52.10283082
71073,22.35781064
71074,32.52725633
71075,78.80484695
71076,26.28152373
71077,37.53100198
71078,64.99726700000001
71079,50.91026103
71080,48.38273069
71081,64.07315335
71082,25.27276682
71083,27.69677693
71084,29.53792360000001
71085,42.56807846
71086,29.94488338
71087,24.01266141
71088,22.44812091
71089,34.63188712
71090,31.81829045
71091,26.16925351
71092,17.36660166
71093,33.53284523
71094,24.70854719
71095,42.75143917
71096,36.12831045
71097,23.68851841
71098,33.57668452
71099,30.35518786
71100,28.05089239
71101,39.27793693
71102,24.56758084
71103,29.371654
71104,40.62010679
71105,26.88453961
71106,43.93781577
71107,40.98996822
71108,28.02140928
71109,22.17110014
71110,19.64148252
71111,28.55875283
71112,20.71751328
71113,19.88847638
71114,32.01235506
71115,25.63651779
71116,19.07212752
71117,26.78721289
71118,24.71280434
71119,721.3391280000003
71120,186.19821130000005
71121,120.8125828
71122,189.4368213
71123,34.92643133
71124,110.9302233
71125,15.16003918
71126,117.1998079
71127,27.84636836
71128,31.31990692
71129,24.20708193
71130,88.96064198
71131,22.91482484
71132,24.66653134
71133,44.5621671
71134,17.65040416
71135,93.44262631
71136,14.61104136
71137,40.37034851
71138,48.17283729
71139,23.31113071
71140,43.19172756
71141,16.57517679
71142,47.88347073
71143,36.5802865
71144,26.98664963
71145,72.15849541
71146,12.31174651
71147,28.92782216
71148,18.21315676
71149,38.71489584
71150,36.74436262
71151,31.47551414
71152,18.99667945
71153,28.3600723
71154,18.12481886
71155,24.45925122
71156,24.09765167
71157,20.61742261
71158,23.07016299
71159,24.43130182
71160,29.24953574
71161,20.17902665
71162,23.61956426
71163,51.7544984
71164,60.46733556
71165,22.44732775
71166,29.92505652
71167,24.20613564
71168,24.0150426
71169,20.88883022
71170,132.42259099999998
71171,18.61658693
71172,40.70697414
71173,28.87928179
71174,24.98483769
71175,28.93506452
71176,23.10763271
71177,91.3696894
71178,39.28350656
71179,35.91541103
71180,41.49395403
71181,101.9535896
71182,182.2898579
71183,39.78611215
71184,49.45730718
71185,14.93817443
71186,26.47048314
71187,25.17285513
71188,29.07574032
71189,83.94635657
71190,53.88664999
71191,23.52776264
71192,200.835849
71193,25.68259068
71194,81.27084019
71195,23.92226652
71196,22.33144381
71197,39.16437039
71198,23.27818461
71199,30.64528328
71200,18.41770469
71201,42.05618735
71202,75.35975555
71203,55.66615959
71204,73.04032009
71205,15.23785088
71206,79.45878997
71207,84.39391146
71208,52.38229858
71209,49.59274111
71210,34.01473404
71211,30.34874228
71212,66.19445942
71213,43.10102616
71214,30.429892
71215,33.34963004
71216,30.42306653
71217,29.15002959
71218,26.20554492
71219,191.5630901
71220,18.55643432
71221,19.20604224
71222,58.46893444
71223,100.429075
71224,155.6799123
71225,49.66177027
71226,26.88913253
71227,72.89359596
71228,35.07914499
71229,38.12942477
71230,59.32695189
71231,51.43885192
71232,32.49557514
71233,21.38249582
71234,46.92354106
71235,37.36530377
71236,325.1051768000001
71237,31.7345906
71238,343.2841613
71239,53.71456418
71240,117.648195
71241,18.913769
71242,43.43614295
71243,33.76978603
71244,78.54003763
71245,28.94825672
71246,79.33063468
71247,46.56739342
71248,30.29704975
71249,27.90759782
71250,21.51541971
71251,31.11213816
71252,24.80324797
71253,62.59411622
71254,20.85649192
71255,84.94825582
71256,98.2532416
71257,24.9053669
71258,34.20522734
71259,25.90696575
71260,20.02214193
71261,20.32399681
71262,3.594485797
71263,51.14999423
71264,43.51878343
71265,71.69416539
71266,31.00091986
71267,38.42466886
71268,27.07241924
71269,38.57393018
71270,92.3522197
71271,25.94444076
71272,68.82797065
71273,85.17960452
71274,68.67625129999999
71275,138.3815024
71276,310.8851535
71277,172.73931919999995
71278,199.8282511
71279,382.8346588
71280,33.46252921
71281,23.54862538
71282,27.04660731
71283,22.42186704
71284,34.28124037
71285,21.91487621
71286,7.842944085
71287,44.94843291
71288,35.31911783
71289,27.36265205
71290,24.5544114
71291,23.25241724
71292,32.51484998
71293,32.05363255
71294,21.78431859
71295,58.04562178
71296,20.96255523
71297,23.9991692
71298,29.37145416
71299,22.55915936
71300,32.74145467
71301,28.09620878
71302,31.53558771
71303,27.28336022
71304,81.9995782
71305,88.67383701
71306,21.22859734
71307,36.00859266
71308,43.07971323
71309,68.59671529
71310,29.26312139
71311,51.12151767
71312,23.14129931
71313,48.23902853
71314,33.60109613
71315,78.43547574
71316,31.36817425
71317,48.31844047
71318,63.86798424
71319,79.26739843
71320,30.27618068
71321,21.22432939
71322,38.80459402
71323,36.14148934
71324,40.05513895
71325,29.71657839
71326,29.14477409
71327,28.42451473
71328,32.52859474
71329,33.78110807
71330,20.75276157
71331,33.48424741
71332,54.71746266
71333,26.26737736
71334,22.97835951
71335,30.41179019
71336,20.80661294
71337,47.76584596
71338,43.9815974
71339,45.75382825
71340,70.33804687
71341,34.30902699
71342,64.89618588
71343,44.16786813
71344,78.86083726
71345,18.4407247
71346,75.03916929
71347,20.76139795
71348,17.47315772
71349,38.71978617
71350,61.78176631
71351,24.48495206
71352,26.02651782
71353,22.70466071
71354,36.274269200000006
71355,28.92128661
71356,31.71046465
71357,31.02062614
71358,24.32524103
71359,25.11913484
71360,30.22580735
71361,24.56945094
71362,57.80308944
71363,21.52680767
71364,25.19860955
71365,27.90283298
71366,19.51809617
71367,47.11253471
71368,31.69265617
71369,20.31531199
71370,30.04512365
71371,26.91196095
71372,32.34935264
71373,22.57057362
71374,63.4568402
71375,32.07949466
71376,77.81190909
71377,19.55225871
71378,29.62580606
71379,32.42667716
71380,32.73067929
71381,31.37303213
71382,37.54991371
71383,31.10405989
71384,45.3879515
71385,26.31987713
71386,36.48829085
71387,36.95573708
71388,23.30506451
71389,62.68993533
71390,74.17045274
71391,21.74668268
71392,30.3782641
71393,27.10790447
71394,34.91899176
71395,20.70682574
71396,16.79663623
71397,55.01607888
71398,25.47252666
71399,80.19373835
71400,28.84576371
71401,35.61387493
71402,28.96408507
71403,22.71816935
71404,27.57640836
71405,205.8865558
71406,43.33351935
71407,47.12529284
71408,32.54090423
71409,37.81329811
71410,23.28902728
71411,74.31701338
71412,39.22553269
71413,22.9692857
71414,22.97312754
71415,25.07431792
71416,33.15955906
71417,23.64200922
71418,32.84676702
71419,84.51797656
71420,30.91526139
71421,27.08302033
71422,28.71168846
71423,34.71000851
71424,66.56584086
71425,44.71214123
71426,20.52480363
71427,21.17343169
71428,22.96485562
71429,27.78494801
71430,58.18045809
71431,43.27330884
71432,148.1578323
71433,30.52632809
71434,38.16995602
71435,131.400667
71436,81.49505896
71437,49.61688247
71438,49.33833368
71439,55.32448801
71440,53.84424504
71441,47.19155969
71442,4.728719802
71443,10.54716429
71444,9.762512716
71445,48.49368311
71446,207.740543
71447,209.96746890000003
71448,35.96521241
71449,208.6330013
71450,296.0256545
71451,111.0215721
71452,42.1664715
71453,51.97756591
71454,64.62068718
71455,19.87715526
71456,25.37665848
71457,23.64718348
71458,19.60591531
71459,20.83579811
71460,26.95308172
71461,29.40394582
71462,30.09777698
71463,81.45930026
71464,30.12591693
71465,52.76193307
71466,67.31431904
71467,27.2022737
71468,42.07561052
71469,29.82252825
71470,23.09137024
71471,27.05698772
71472,41.09803138
71473,27.40409878
71474,53.74099837
71475,56.71360777
71476,17.74983603
71477,32.14873793
71478,21.38680003
71479,21.6010921
71480,31.00024167
71481,319.0001607
71482,23.90600153
71483,25.0769989
71484,25.24454364
71485,18.37672996
71486,18.08873771
71487,71.18745159
71488,31.60672739
71489,27.28906904
71490,17.99239787
71491,27.89208998
71492,367.5782855
71493,43.213484
71494,37.02336537
71495,29.13348828
71496,3.083413367
71497,1.336934338
71498,24.24182613
71499,22.83543683
71500,36.10459760000001
71501,33.10318121
71502,13.91831797
71503,34.07879526
71504,36.18217509
71505,45.44221913
71506,49.47372672
71507,29.62470991
71508,36.27190619
71509,33.42474154
71510,25.98770786
71511,68.02806863
71512,33.46985617
71513,38.85130133
71514,21.08374217
71515,23.80850603
71516,20.68929063
71517,43.84550219
71518,33.67234688
71519,21.14878298
71520,50.93692027
71521,24.23843351
71522,41.02596495
71523,22.91522078
71524,55.83518929999999
71525,31.37535464
71526,39.35956316
71527,13.31472648
71528,49.66479939
71529,73.526832
71530,27.81847411
71531,31.25586706
71532,27.35706211
71533,24.18694063
71534,125.57479209999998
71535,21.64125803
71536,30.24727344
71537,42.61549273
71538,30.38342673
71539,54.57274471
71540,27.69097251
71541,25.90656352
71542,25.31513244
71543,22.02796212
71544,34.5450778
71545,43.94459291
71546,88.27176343
71547,115.5741344
71548,25.33965354
71549,51.8669349
71550,26.71681197
71551,27.33414818
71552,41.31924999
71553,19.06822702
71554,23.38359813
71555,29.10997101
71556,24.76937493
71557,50.30444536
71558,19.64395274
71559,39.98158049
71560,48.13729749
71561,31.30131302
71562,14.98824242
71563,38.33223008
71564,22.73392666
71565,149.55162130000005
71566,36.93171986
71567,23.52157917
71568,232.330387
71569,63.94841735
71570,40.65460294
71571,23.61413684
71572,269.40097369999995
71573,45.60405861
71574,17.92193954
71575,27.93098176
71576,364.3984256
71577,27.18023323
71578,16.81814981
71579,22.30595962
71580,32.95638648
71581,83.61625419
71582,90.3770845
71583,23.34790353
71584,49.99605907
71585,49.88004249
71586,30.11017188
71587,147.4765181
71588,39.18735424
71589,28.21858013
71590,32.43308246
71591,16.00847028
71592,32.16586016
71593,18.65582254
71594,27.41880196
71595,22.70978832
71596,25.5085682
71597,33.45621745
71598,29.76626005
71599,15.89723258
71600,24.68410903
71601,28.08886202
71602,36.38973061
71603,21.85865652
71604,22.34021747
71605,63.72411856
71606,10.10490126
71607,41.33880132
71608,22.18709713
71609,12.3667335
71610,31.33653471
71611,19.41699591
71612,31.98185869
71613,67.51767533
71614,49.81277149
71615,68.72257732
71616,21.85764459
71617,23.55942653
71618,28.02441054
71619,32.79365121
71620,17.87131859
71621,50.21569759
71622,32.34078336
71623,17.49832326
71624,30.20643063
71625,37.31743454
71626,28.85542517
71627,20.25542601
71628,21.07618994
71629,21.19978438
71630,27.01854679
71631,22.06071567
71632,20.51663052
71633,29.6126597
71634,51.68819783
71635,27.73793288
71636,21.95384023
71637,31.8846175
71638,25.75845841
71639,21.4476633
71640,22.91960064
71641,22.19185811
71642,23.68728455
71643,21.39925208
71644,25.9898267
71645,10.33941959
71646,21.05054173
71647,27.75433542
71648,25.34510395
71649,47.39947639
71650,57.60562231
71651,31.50316352
71652,22.68554074
71653,24.74209219
71654,54.61181914
71655,37.3515658
71656,24.62121425
71657,66.89437729999999
71658,90.6033832
71659,111.3658597
71660,35.96841288
71661,113.1120097
71662,41.39747295
71663,47.22761563
71664,70.51817653
71665,58.69673924
71666,44.3489281
71667,45.68734336
71668,177.5538964
71669,97.16150557
71670,5.875222466
71671,98.8737071
71672,138.9079491
71673,176.65686409999995
71674,101.3811502
71675,79.5018011
71676,66.19738598
71677,273.9385875
71678,47.83402574
71679,29.30951878
71680,211.1673564
71681,69.37514213
71682,42.09989659
71683,22.0988908
71684,18.58639827
71685,50.76284275
71686,22.08164786
71687,89.58820940000004
71688,28.30135586
71689,140.7769374
71690,129.0959809
71691,107.6962553
71692,77.8558603
71693,26.29620957
71694,66.70310755
71695,70.13160491
71696,28.59175091
71697,29.98105027
71698,31.40528901
71699,26.97355918
71700,21.33667966
71701,35.1415289
71702,27.19825034
71703,29.55879323
71704,23.56144681
71705,21.37278386
71706,29.98443407
71707,31.08142649
71708,31.7928983
71709,36.51057279999999
71710,59.87980588
71711,72.74731123
71712,94.36603136
71713,26.99296733
71714,21.23847631
71715,28.07248003
71716,37.28171366
71717,30.5879672
71718,23.67959451
71719,19.36716871
71720,40.15258592
71721,24.73060901
71722,20.80937121
71723,34.38327908
71724,32.56064144
71725,39.27572365
71726,32.11349961
71727,34.61344995
71728,42.14728289
71729,57.01337646
71730,43.32428569
71731,61.58344431
71732,333.4786405
71733,128.6906942
71734,25.62822384
71735,82.59197587
71736,61.33949479
71737,124.41950590000002
71738,32.30158942
71739,29.05130403
71740,82.45579951
71741,394.6873346
71742,21.46472023
71743,33.92912996
71744,22.57834322
71745,36.3950664
71746,25.4542829
71747,23.47165287
71748,57.17399377
71749,39.8186996
71750,36.74851003
71751,18.56063975
71752,11.46135856
71753,21.163506
71754,23.77247206
71755,18.57780608
71756,29.0367894
71757,19.0776792
71758,23.96307954
71759,18.98923318
71760,30.42229757
71761,178.4197573
71762,20.64782095
71763,27.16169451
71764,102.9787633
71765,29.29457942
71766,44.91135794
71767,28.95444725
71768,63.80703654
71769,54.65139067
71770,27.42569639
71771,42.0812428
71772,20.37056247
71773,23.74373453
71774,26.17346519
71775,25.08613601
71776,25.92013777
71777,28.48421536
71778,22.22519219
71779,25.26729018
71780,52.55085496
71781,285.7227635
71782,45.76672482
71783,57.35286215
71784,25.65461331
71785,26.03945231
71786,30.98441364
71787,55.85062871
71788,71.91320962
71789,17.33353532
71790,25.08430836
71791,24.03860099
71792,87.81174989
71793,26.00403719
71794,26.64981687
71795,35.86396722
71796,31.58485537
71797,19.49499039
71798,22.6359968
71799,17.38726882
71800,68.03663509999998
71801,55.07738934
71802,31.04486693
71803,30.8081799
71804,19.80820956
71805,54.92528174
71806,78.77540646
71807,59.34576352
71808,29.00703660000001
71809,164.64307390000005
71810,6.093761425
71811,35.98093609
71812,28.64559849
71813,19.683078
71814,33.45357963
71815,27.87313096
71816,45.78728381
71817,55.36402652
71818,30.78448408
71819,28.42420156
71820,38.45839819
71821,80.12278708
71822,62.97248677
71823,24.37396067
71824,41.19551101
71825,37.05823812
71826,21.33283538
71827,42.68901282
71828,49.48250899
71829,25.46713469
71830,23.6047238
71831,390.3378276
71832,41.2989798
71833,37.58370789
71834,19.91420402
71835,36.41027269
71836,285.7814073
71837,82.8960045
71838,63.69202357
71839,222.1134115
71840,65.08480631
71841,79.36225218
71842,113.2476866
71843,47.73646827
71844,54.27671076
71845,2.903902039
71846,264.2148286
71847,66.77987028
71848,14.70648171
71849,57.38600153
71850,52.97191276
71851,27.2891307
71852,25.91194344
71853,27.23828752
71854,75.95109902
71855,72.13365393
71856,60.7965272
71857,80.69597182
71858,21.61629444
71859,28.52750571
71860,30.99345037
71861,15.92732666
71862,78.98106091
71863,18.65823543
71864,22.97569362
71865,39.35958342
71866,28.58395195
71867,28.53788979
71868,32.36347577
71869,51.02209834
71870,172.0263679
71871,4.889765007
71872,47.68163541
71873,22.99667496
71874,32.13532125
71875,22.54001941
71876,20.71582363
71877,27.86558934
71878,20.55532036
71879,22.84871851
71880,46.72881311
71881,299.21703219999995
71882,21.57199474
71883,30.13848865
71884,302.6717139
71885,29.30813054
71886,77.97813447
71887,20.77709404
71888,17.73252513
71889,28.18997993
71890,33.24497969
71891,40.27994624
71892,52.34694384
71893,55.2921193
71894,82.84622265
71895,17.55110409
71896,13.83068111
71897,38.01768475
71898,38.10820758
71899,21.72350697
71900,22.98899433
71901,173.7725756
71902,35.01233058
71903,49.05902083
71904,68.03197864
71905,9.563829171
71906,22.77889897
71907,19.40490583
71908,18.29862838
71909,23.85856493
71910,5.327642903
71911,50.27517805
71912,40.4206593
71913,160.9244813
71914,10.6087956
71915,69.85982617
71916,23.78396787
71917,14.28895006
71918,22.53353897
71919,72.38982385
71920,15.32069571
71921,31.73954014
71922,22.65255432
71923,52.27008950000001
71924,29.23660804
71925,28.95973535
71926,32.90257057
71927,33.75512782
71928,96.24135228
71929,23.14992081
71930,55.10661427
71931,20.09396325
71932,122.9883813
71933,21.78496563
71934,167.0451131
71935,22.44251331
71936,18.27477192
71937,29.05170904
71938,8.160427183
71939,65.71041504
71940,40.4533356
71941,32.98978703
71942,100.3822222
71943,32.64755898
71944,7.679201667999999
71945,273.2654254
71946,98.39791298
71947,49.62474168
71948,75.66036396
71949,87.78412204
71950,73.60010122
71951,73.58728574
71952,274.5169714
71953,19.66889054
71954,59.06839823
71955,18.39256012
71956,77.24389662
71957,246.9081026
71958,23.56705958
71959,28.26782484
71960,32.57860328
71961,27.92599928
71962,42.13434058
71963,20.83699319
71964,30.24451814
71965,22.72035902
71966,38.01923806
71967,28.49660249
71968,26.14916471
71969,44.62012489
71970,36.56756586
71971,51.25343368
71972,27.56842958
71973,28.18925396
71974,35.54382616
71975,65.91308881
71976,28.1549269
71977,40.68062797
71978,87.95437246
71979,41.06198661
71980,26.68663546
71981,23.57547723
71982,36.07423538
71983,19.66896508
71984,33.87634779
71985,47.27149923
71986,36.18730329
71987,130.30296529999998
71988,24.20982797
71989,50.6385178
71990,46.12779683
71991,46.2165157
71992,17.44152182
71993,42.0934418
71994,66.39313852
71995,22.98795427
71996,69.27610032
71997,35.56098276
71998,23.20577822
71999,27.39645891
72000,21.94010546
72001,18.39936238
72002,29.87242744
72003,27.63026421
72004,8.209705582
72005,30.81981515
72006,19.33879253
72007,23.82340487
72008,30.72529897
72009,87.15967946
72010,23.87247496
72011,26.77146477
72012,25.09332169
72013,18.93180594
72014,26.13409236
72015,31.41554107
72016,113.1061856
72017,41.36913389
72018,53.59522729
72019,25.98361024
72020,34.22725931
72021,26.42948811
72022,22.86279772
72023,30.10369579
72024,28.59291811
72025,28.70534332
72026,8.985937226
72027,108.1528456
72028,29.78616936
72029,31.18828992
72030,26.44347889
72031,21.04093888
72032,24.13107836
72033,16.71877341
72034,25.88294207
72035,27.87622391
72036,24.03559366
72037,33.93602562
72038,10.43514343
72039,27.8938837
72040,26.18300992
72041,29.54795299
72042,21.35074265
72043,63.38924224
72044,27.91363651
72045,22.72073513
72046,21.37764812
72047,35.08343985
72048,31.64735108
72049,24.93678311
72050,21.16608956
72051,56.6896266
72052,30.91112893
72053,42.01587439
72054,106.2740763
72055,19.93523676
